speech,labels
"[2.68711505e-04 1.87268481e-03 9.51824524e-03 2.31953058e-02
 5.88687062e-02 2.40715802e-01 1.85440171e+00 7.16737795e+00
 1.79783773e+00 6.68355405e-01 9.76871073e-01 1.15561807e+00
 3.83810490e-01 7.74009600e-02 7.27211162e-02 2.61262417e-01
 1.63914606e-01 2.57784784e-01 1.13804889e+00 1.62992656e+00
 1.40056717e+00 1.76795328e+00 7.01063251e+00 2.23684669e+00
 4.18195218e-01 1.19656467e+00 3.58312726e+00 1.56520081e+00
 5.55228852e-02 7.78548867e-02 2.93006390e-01 1.84199631e-01
 2.61240806e-02 6.91449121e-02 1.84649572e-01 1.51822805e-01
 1.84800938e-01 6.44785643e-01 4.85309720e-01 1.99184954e-01
 1.55163109e-02 4.06895131e-02 1.50132924e-01 3.71056460e-02
 7.18467264e-03 1.36132957e-02 3.01914420e-02 1.23155951e-01
 3.86200696e-01 8.41055751e-01 8.80661249e-01 1.13508916e+00
 6.21727109e-01 3.01591873e-01 3.67345780e-01 1.62790084e+00
 1.33714139e+00 5.39902747e-01 6.26369238e-01 3.55606914e-01
 2.28439510e-01 1.16484791e-01 1.04077168e-01 1.59105197e-01
 1.72696441e-01 2.10605547e-01 7.69597962e-02 3.29294987e-02
 6.72749011e-03 6.14107912e-03 1.05745411e-02 4.11676988e-03
 6.11790270e-03 1.46615440e-02 2.66172141e-02 3.78541611e-02
 4.25550677e-02 4.29786146e-02 7.01595470e-02 3.06533754e-01
 7.33261228e-01 6.64601684e-01 7.48868942e-01 3.11001033e-01
 1.70720071e-01 3.64399552e-02 1.63458288e-02 1.00189950e-02
 1.92844328e-02 3.18025611e-02 2.98581719e-02 2.84197833e-02
 3.09610758e-02 3.86331342e-02 1.72891989e-02 2.12601349e-02
 1.36211067e-01 3.68586451e-01 1.84857681e-01 1.10559575e-01
 5.62254041e-02 4.32449691e-02 3.15189138e-02 6.69559650e-03
 7.65073532e-03 1.33048873e-02 1.92824211e-02 1.34019237e-02
 5.51882107e-03 3.09287664e-03 3.20363347e-03 1.12191809e-03
 1.54134980e-03 3.42112244e-03 1.81159296e-03 4.61256335e-04
 9.16460529e-04 4.31277062e-04 1.02225738e-03 1.62389548e-03
 1.91112340e-03 1.68891449e-03 1.07119232e-03 8.83112953e-04
 1.37559744e-03 4.74459346e-04 1.58221636e-04 3.13622477e-05]",disgust
"[8.68640840e-04 3.21749225e-03 7.80558586e-03 1.87678281e-02
 3.61803845e-02 1.09675616e-01 1.86275506e+00 6.69240904e+00
 1.10872686e+00 4.75101203e-01 1.21164715e+00 1.63754356e+00
 8.55415344e-01 1.78583279e-01 5.74311316e-02 1.17091671e-01
 1.18160710e-01 1.12028100e-01 5.40890872e-01 1.57879817e+00
 1.37474442e+00 5.73832333e-01 8.46253455e-01 3.91908199e-01
 4.41966385e-01 1.69382906e+00 2.32758760e+00 5.98795950e-01
 1.82816535e-01 8.47129226e-02 4.57537249e-02 4.67842147e-02
 2.86784694e-02 7.40208253e-02 1.17341518e-01 1.19467892e-01
 2.15866491e-01 2.69151419e-01 2.97484070e-01 1.40166044e-01
 1.70648098e-02 1.75637137e-02 3.16385850e-02 1.86879728e-02
 6.73618913e-03 1.02528315e-02 4.89638224e-02 2.04212993e-01
 1.58920005e-01 3.81548017e-01 8.47374499e-01 2.97162205e-01
 1.18750699e-01 1.32993370e-01 1.66297764e-01 2.57126659e-01
 3.08969647e-01 2.19487473e-01 2.75806338e-01 1.43368840e-01
 1.20810881e-01 8.36268216e-02 1.01590656e-01 6.87101781e-02
 7.04907700e-02 6.60388246e-02 3.59556302e-02 2.33322755e-02
 1.27006667e-02 1.63360871e-02 2.30582468e-02 1.26324333e-02
 7.63507141e-03 1.63613465e-02 2.73864754e-02 5.12295067e-02
 1.99489266e-01 1.68750137e-01 1.05377689e-01 1.40330359e-01
 5.71562290e-01 1.14426124e+00 1.20809269e+00 4.75486279e-01
 1.82888627e-01 6.76544979e-02 2.98411176e-02 1.10602360e-02
 1.81603730e-02 6.41980441e-03 1.48964366e-02 1.50098177e-02
 2.17308737e-02 2.14351285e-02 9.59909242e-03 2.27937959e-02
 1.32852942e-01 1.47970840e-01 1.02481253e-01 3.88875604e-02
 3.31975967e-02 2.11718455e-02 1.90962083e-03 1.24637655e-03
 2.12929724e-03 1.12866014e-02 2.71390714e-02 3.07911765e-02
 1.18885310e-02 3.14582558e-03 1.94992241e-03 3.52593604e-04
 7.62739219e-04 2.04401603e-03 2.58715008e-03 7.48200691e-04
 7.21205433e-04 7.72800122e-04 1.20854157e-03 7.69908482e-04
 1.34145794e-03 1.50779693e-03 1.41546212e-03 9.99433571e-04
 5.18866465e-04 4.31188906e-04 3.52292001e-04 5.68274336e-05]",disgust
"[3.80116818e-03 7.04227574e-03 1.97862182e-02 1.82342418e-02
 6.17791116e-02 3.25983334e+00 9.99706841e+00 2.93977571e+00
 4.21576083e-01 7.01043248e-01 6.24579549e-01 3.99036467e-01
 1.40093875e+00 2.13315964e+00 1.97333708e-01 4.34606187e-02
 1.52920648e-01 3.13635200e-01 6.01011455e-01 1.41912842e+00
 2.56827283e+00 2.46616697e+00 4.53420788e-01 2.76223421e-01
 4.66140151e-01 9.21916187e-01 1.59922326e+00 7.04055727e-01
 3.72542858e-01 8.78468007e-02 3.95736247e-02 4.47998717e-02
 3.23847160e-02 3.83509211e-02 1.87612742e-01 3.04638386e-01
 1.22446410e-01 1.05499864e-01 7.40941390e-02 3.69967856e-02
 1.92807727e-02 1.70103610e-01 4.07603621e-01 8.17287192e-02
 6.17242604e-03 8.49776622e-03 2.42698379e-02 1.76353633e-01
 2.00179562e-01 7.84012973e-02 5.83429895e-02 1.38684036e-02
 5.42779174e-03 9.31384228e-03 5.03317676e-02 1.18627563e-01
 1.69711441e-01 1.36496320e-01 1.65216744e-01 1.64081380e-01
 3.00623804e-01 2.32603952e-01 7.10505009e-01 1.66193235e+00
 2.04386783e+00 1.66674364e+00 9.15532649e-01 8.88013542e-01
 4.59410012e-01 3.32821369e-01 2.99007177e-01 2.66854882e-01
 8.98539051e-02 1.64733455e-01 2.89949536e-01 2.00967342e-01
 5.28787524e-02 1.30745813e-01 6.44234121e-02 2.30448339e-02
 1.75423361e-02 1.28489867e-01 1.04805388e-01 7.36666620e-02
 7.16970637e-02 3.38917635e-02 2.60643587e-02 2.28163376e-02
 1.04921609e-02 3.08725215e-03 1.58009073e-03 9.64798790e-04
 1.31901156e-03 8.57726438e-04 4.20879049e-04 9.95994662e-04
 1.82761741e-03 1.18757272e-03 6.25917106e-04 1.38316990e-03
 2.47305259e-03 1.29225419e-03 8.38232460e-04 6.91028545e-04
 2.78477237e-04 4.39998170e-04 2.24064756e-03 1.36210478e-03
 1.49804703e-03 1.86990725e-03 1.14221592e-03 2.18584551e-03
 7.93409243e-04 9.08491056e-05 8.02642098e-05 8.44017632e-05
 1.07013198e-04 1.02397120e-04 1.48505525e-04 9.36620709e-05
 1.18743454e-04 9.08950606e-05 1.00325560e-04 9.49001696e-05
 1.23428414e-04 1.57858070e-04 6.04729139e-05 4.10522489e-06]",disgust
"[1.37248228e-03 6.31823065e-03 2.73730494e-02 2.04023141e-02
 5.35840951e-02 5.80327797e+00 2.18354969e+01 6.80028105e+00
 4.20106679e-01 1.88281432e-01 2.72650361e-01 3.06211889e-01
 1.60694993e+00 1.89673710e+00 2.63551772e-01 1.24736555e-01
 5.88323437e-02 8.68266895e-02 2.80272752e-01 1.52823520e+00
 1.95377839e+00 7.86666036e-01 8.46095860e-01 3.90417010e-01
 3.72809500e-01 1.36178422e+00 3.68530965e+00 1.54804242e+00
 4.42953944e-01 6.85229152e-02 4.73658182e-02 3.82092260e-02
 1.22371890e-01 1.26269832e-01 1.70564458e-01 1.40244052e-01
 9.47502255e-02 1.42956018e-01 2.49737859e-01 3.31163764e-01
 4.23473902e-02 3.04863285e-02 4.45313267e-02 2.05099341e-02
 1.73477586e-02 2.45310590e-02 3.09561715e-02 2.26912908e-02
 5.21818511e-02 1.68550789e-01 8.19889605e-02 1.56486016e-02
 1.03536965e-02 2.25119926e-02 7.07735643e-02 1.18543148e-01
 1.54174924e-01 3.55424464e-01 3.85804474e-01 2.81552017e-01
 1.37614205e-01 1.83214888e-01 4.71511781e-01 4.39973563e-01
 6.52055860e-01 5.69838524e-01 3.98706108e-01 3.99621636e-01
 2.91426688e-01 1.71928138e-01 1.01699539e-01 7.29409829e-02
 6.71150163e-02 1.09458841e-01 1.51268661e-01 7.67156556e-02
 4.02723700e-02 1.14411063e-01 9.49583203e-02 2.68303640e-02
 2.59393211e-02 6.23306669e-02 7.23239854e-02 6.47591203e-02
 3.61047573e-02 2.97922920e-02 2.19826493e-02 1.45687256e-02
 8.70700646e-03 8.30204785e-03 5.97202126e-03 5.21395309e-03
 3.62022594e-03 6.26804773e-03 6.75832061e-03 9.12580919e-03
 5.06202737e-03 2.83025810e-03 2.39204639e-03 2.32251850e-03
 7.14429049e-03 4.80821775e-03 2.79649138e-03 8.62627989e-04
 1.74394547e-04 8.03661824e-04 2.05698330e-03 8.54706741e-04
 1.94463751e-03 3.24842543e-03 2.37843371e-03 1.01577176e-03
 5.58851869e-04 1.27684572e-04 2.11177059e-04 1.89269645e-04
 1.40009332e-04 2.29853453e-04 1.78983028e-04 1.27839317e-04
 2.05373188e-04 6.39265345e-04 5.26830670e-04 3.45433335e-04
 2.73143291e-04 4.06039559e-04 2.94488709e-04 3.01202926e-05]",disgust
"[1.26970967e-03 2.09943317e-02 5.38782068e-02 1.70862898e-02
 5.96467368e-02 4.75974143e-01 3.37604904e+00 2.33177018e+00
 4.16494638e-01 1.45179957e-01 2.84457207e-01 3.41324985e-01
 4.95158553e-01 4.92235452e-01 1.24544755e-01 2.70578295e-01
 1.88063577e-01 5.77529788e-01 9.28928554e-01 2.65129614e+00
 1.69731152e+00 1.02947068e+00 1.15108860e+00 7.59120464e-01
 5.66775084e-01 1.17691255e+00 3.37690878e+00 2.19374132e+00
 9.59213614e-01 5.55235922e-01 2.52916187e-01 5.36444187e-01
 8.64491165e-02 3.93085815e-02 6.70521736e-01 5.75606644e-01
 2.83974349e-01 1.38297939e+00 3.21371257e-01 4.68396023e-02
 2.46272516e-02 3.97811756e-02 8.48446116e-02 1.05545834e-01
 5.56566678e-02 3.00383091e-01 5.08973539e-01 2.77686387e-01
 9.13428426e-01 8.73085380e-01 1.15036619e+00 4.61233258e-01
 6.02715425e-02 8.08745548e-02 1.51030973e-01 2.86822945e-01
 4.30151194e-01 2.18891650e-01 1.18669130e-01 1.03760727e-01
 1.99304327e-01 2.43639350e-01 5.63211858e-01 5.47328532e-01
 4.64738905e-01 4.92754757e-01 4.57473844e-01 6.20805800e-01
 6.69326961e-01 3.43605965e-01 2.15109393e-01 1.19890884e-01
 5.35595268e-02 5.00124209e-02 4.67786193e-02 9.68213305e-02
 1.51265502e-01 1.60815567e-01 1.18499830e-01 7.96163306e-02
 3.32293101e-02 9.13365651e-03 6.77274447e-03 1.97599046e-02
 3.79008837e-02 3.44842412e-02 1.88955534e-02 1.96224246e-02
 2.24100091e-02 7.03591928e-02 7.35982358e-02 2.43038423e-02
 1.39068430e-02 2.08316138e-03 5.41649526e-03 3.01612746e-02
 5.37035130e-02 7.15602264e-02 3.95417660e-02 2.94817388e-02
 7.07967654e-02 1.63765438e-02 1.57109764e-03 1.03846483e-03
 1.33726432e-03 1.32497645e-03 1.74159452e-03 2.51768227e-03
 7.15127354e-03 1.42834131e-02 3.52331926e-03 3.30682425e-03
 3.88417044e-03 7.37564056e-04 4.74654138e-04 2.00118448e-04
 3.14358418e-04 2.82176392e-04 6.79369201e-04 4.29226406e-04
 5.19055699e-04 3.40667961e-04 3.73270945e-04 3.14706354e-04
 4.13581438e-04 6.16004516e-04 2.98996572e-04 2.56571293e-05]",disgust
"[2.55915965e-03 2.42371019e-02 4.79639620e-02 2.60478351e-02
 1.57229841e-01 7.72854924e-01 3.91563272e+00 1.86512530e+00
 2.92456657e-01 2.56321281e-01 4.00801688e-01 3.04017603e-01
 6.06772602e-01 6.53171062e-01 1.92640632e-01 1.93665653e-01
 3.18256646e-01 1.08670640e+00 2.15850663e+00 3.83858466e+00
 2.93936586e+00 1.72034705e+00 4.28706229e-01 2.42405012e-01
 3.95199895e-01 8.63906264e-01 3.14607024e+00 3.91830182e+00
 8.81620884e-01 1.06160395e-01 2.55630195e-01 9.19293225e-01
 3.22022945e-01 4.54879969e-01 6.15946710e-01 2.99199015e-01
 6.12499833e-01 1.94060230e+00 1.00042284e+00 3.98782909e-01
 2.62175441e-01 1.06668457e-01 1.47423178e-01 1.07132666e-01
 1.67194650e-01 1.05272830e+00 1.74397063e+00 7.76656687e-01
 2.25701308e+00 1.82921922e+00 9.58763301e-01 2.79163241e-01
 3.42726074e-02 8.64745304e-02 1.03744805e-01 3.12028795e-01
 3.43642116e-01 3.54520977e-01 1.92995012e-01 1.26435533e-01
 1.39963418e-01 2.39221334e-01 4.84168053e-01 1.06713200e+00
 1.01079774e+00 1.65508735e+00 1.47003865e+00 1.52167273e+00
 1.42365038e+00 7.64163017e-01 4.38999087e-01 4.36625749e-01
 1.03151932e-01 9.23112184e-02 6.19371943e-02 7.08463043e-02
 1.12878308e-01 2.83049017e-01 2.20634684e-01 8.58185664e-02
 6.48261085e-02 1.71120036e-02 5.61292935e-03 1.11835636e-02
 1.97864007e-02 1.25820506e-02 1.74699519e-02 2.21923739e-02
 1.50060831e-02 2.79408507e-02 4.78310175e-02 9.62488167e-03
 8.68284982e-03 1.70550263e-03 2.07872945e-03 8.93659517e-03
 2.56404374e-02 4.98453416e-02 1.73806008e-02 1.01438221e-02
 3.27058323e-02 1.43298898e-02 1.83518010e-03 2.99222622e-04
 3.57422628e-04 5.03139861e-04 3.92540300e-04 7.23279431e-04
 8.15576583e-04 2.81377044e-03 2.11180747e-03 1.32131868e-03
 1.36182597e-03 2.82220659e-04 7.73782449e-05 1.28417931e-04
 1.45792597e-04 1.21808749e-04 1.59214324e-04 1.53928631e-04
 1.83845710e-04 1.98609210e-04 2.38839959e-04 1.34202986e-04
 1.78950286e-04 2.36577544e-04 1.03287683e-04 9.90111766e-06]",disgust
"[1.03204977e-03 5.12291351e-03 1.65397096e-02 1.06020477e-02
 5.49327470e-02 4.70829201e+00 1.30371494e+01 2.40522361e+00
 8.83818448e-01 7.23760962e-01 6.72662377e-01 6.61388040e-01
 2.75585246e+00 1.93717825e+00 3.41988832e-01 1.81126148e-01
 2.15042338e-01 3.60778809e-01 1.93652117e+00 4.07721138e+00
 2.64309120e+00 4.60995245e+00 1.78528440e+00 4.00024265e-01
 4.50726599e-01 2.04675221e+00 2.51181340e+00 3.44062358e-01
 4.98968475e-02 2.38569714e-02 8.33031628e-03 1.58561878e-02
 1.82885528e-02 1.83659811e-02 3.40205804e-02 6.92890063e-02
 1.06563494e-01 9.42633674e-02 8.14464465e-02 6.32760376e-02
 1.62859876e-02 2.54602693e-02 9.93480533e-02 5.89319877e-02
 2.21427158e-02 4.55959477e-02 3.51843871e-02 3.72677781e-02
 1.95406333e-01 1.75028488e-01 1.16372466e-01 2.44770348e-02
 5.83410822e-03 1.79549545e-01 1.46100372e-01 2.51930535e-01
 1.32247066e+00 2.53430820e+00 3.11399293e+00 2.34407380e-01
 4.92610008e-01 1.14557457e+00 1.41841018e+00 1.99956489e+00
 1.46628499e+00 1.63290906e+00 1.13750517e+00 8.93514454e-01
 8.37419033e-01 5.48864722e-01 3.93610567e-01 2.52886593e-01
 1.14535250e-01 9.73809138e-02 1.00725755e-01 1.55194864e-01
 1.00092478e-01 1.82913393e-01 1.97735950e-01 1.13157034e-01
 5.61425909e-02 4.56712209e-02 2.93940622e-02 5.34673855e-02
 1.14101082e-01 8.78084600e-02 6.94401339e-02 4.98280637e-02
 4.38243337e-02 3.88872586e-02 4.71215844e-02 1.24664484e-02
 7.67403888e-03 3.43239866e-03 2.49975547e-03 1.67929300e-03
 2.74887122e-03 1.24043855e-03 1.26518926e-03 3.28036724e-03
 6.22158684e-03 4.99170134e-03 2.83505232e-03 2.91768974e-03
 4.56314860e-03 1.48320636e-02 8.32000840e-03 6.68968679e-03
 1.23451157e-02 4.57007885e-02 1.74979996e-02 7.34819472e-03
 2.27561202e-02 1.36307105e-02 2.23424239e-03 1.49069610e-03
 1.01058115e-03 1.58720568e-03 2.58712028e-03 2.96725472e-03
 1.90504908e-03 1.15475641e-03 1.68541819e-03 1.10834092e-03
 6.93947135e-04 1.49655691e-03 8.65403563e-04 4.99036360e-05]",disgust
"[1.35286816e-03 3.27360886e-03 1.49351265e-02 1.17661683e-02
 1.62533987e-02 6.96097314e-01 7.72774649e+00 8.04657650e+00
 8.56240392e-01 2.63724923e-01 2.20013037e-01 1.11008033e-01
 7.79434681e-01 1.39141941e+00 4.96209979e-01 5.91706157e-01
 3.16615552e-01 4.46603030e-01 7.34208882e-01 4.61858416e+00
 5.66942644e+00 3.73933697e+00 3.31651521e+00 7.02704728e-01
 2.47665465e-01 3.45291704e-01 2.06403828e+00 2.48967814e+00
 8.15918267e-01 1.82783693e-01 2.01725718e-02 7.20931264e-03
 7.69446325e-03 7.60670900e-02 1.35143191e-01 5.26349507e-02
 1.23685278e-01 1.21113911e-01 2.06747334e-02 1.33929076e-02
 1.31641524e-02 1.75582878e-02 1.32474424e-02 1.63713824e-02
 4.09654994e-03 1.21321371e-02 5.36437295e-02 8.56482983e-02
 1.61926553e-01 3.16464603e-01 2.63244003e-01 6.10805824e-02
 1.99899189e-02 3.82619388e-02 1.29308209e-01 3.66857022e-01
 3.56267512e-01 3.28225762e-01 9.70959425e-01 9.34133530e-01
 3.16312671e-01 7.94636905e-01 1.90664434e+00 2.39554167e+00
 9.90223110e-01 6.97559774e-01 1.10832977e+00 1.07281780e+00
 4.89220709e-01 4.38721836e-01 2.17722610e-01 9.58021358e-02
 5.32825291e-02 2.85684336e-02 3.96924354e-02 5.01715466e-02
 4.82129045e-02 1.87580764e-01 1.96883202e-01 5.37780821e-01
 2.38113433e-01 1.13766447e-01 3.83942313e-02 4.04415652e-02
 7.27999881e-02 6.79271668e-02 3.19176167e-02 3.74642424e-02
 1.76188927e-02 2.69295070e-02 2.20912769e-02 7.18326634e-03
 5.31662907e-03 1.60714856e-03 1.66073954e-03 6.70596678e-03
 1.00350128e-02 8.21993873e-03 6.60899235e-03 1.58476681e-02
 3.87222581e-02 2.55492739e-02 7.63805304e-03 3.04951379e-03
 5.33108949e-04 2.61003082e-03 1.44852139e-03 3.44989006e-03
 7.56778382e-03 1.81434974e-02 9.05950181e-03 4.37898329e-03
 2.72338744e-03 1.25456590e-03 6.55219890e-04 5.24239033e-04
 3.96084011e-04 6.10928866e-04 6.24913606e-04 4.33377834e-04
 3.95296025e-04 2.73393467e-04 2.97689316e-04 2.64848408e-04
 2.64145841e-04 3.06683971e-04 2.61115172e-04 1.69252289e-05]",disgust
"[1.45637756e-03 1.09872045e-02 1.68214887e-02 9.42820124e-03
 5.64291254e-02 4.26236719e-01 2.63445115e+00 1.82756996e+00
 7.63955295e-01 5.56892395e-01 6.77213550e-01 3.39850605e-01
 3.38828415e-01 4.65118140e-01 2.04740971e-01 6.16717339e-02
 1.56577632e-01 5.64498663e-01 8.87536943e-01 1.21808302e+00
 1.30207646e+00 4.73663139e+00 2.71712184e+00 2.41243020e-01
 4.20558363e-01 3.12636852e-01 1.31371811e-01 1.42998308e-01
 2.12536931e-01 2.53513515e-01 3.63871567e-02 1.42607400e-02
 1.64563730e-02 3.02287769e-02 3.96450497e-02 5.56521937e-02
 1.43390343e-01 1.80518538e-01 5.34618944e-02 1.22512449e-02
 4.62869136e-03 5.54756122e-03 1.19153438e-02 4.85913083e-03
 2.67694471e-03 1.45803373e-02 4.54711914e-02 8.54301974e-02
 8.63250867e-02 1.42205715e-01 6.00523800e-02 1.68192741e-02
 5.92434593e-03 1.92368533e-02 4.42961603e-02 8.93700793e-02
 1.32144302e-01 1.03569113e-01 7.43346438e-02 4.35073227e-02
 7.85664693e-02 1.07402913e-01 3.33940744e-01 4.87507105e-01
 4.68403459e-01 3.72822046e-01 6.29404187e-01 6.82890296e-01
 1.17659783e+00 2.79686189e+00 2.34248447e+00 6.59028769e-01
 2.63276488e-01 9.53746140e-02 5.56422956e-02 1.30868211e-01
 1.42762959e-01 5.67212164e-01 8.81465733e-01 1.01567173e+00
 9.49231982e-01 4.71912265e-01 7.86380395e-02 8.53666961e-02
 9.56723467e-02 9.77593586e-02 6.08694218e-02 6.32898286e-02
 4.05219384e-02 1.27823696e-01 8.64508227e-02 1.43427197e-02
 8.12702626e-03 3.99756571e-03 6.43093651e-03 2.70840824e-02
 6.20709024e-02 1.01985119e-01 5.77019826e-02 2.30693426e-02
 4.97942045e-02 1.41093759e-02 8.78054556e-03 6.37309439e-03
 3.04085040e-03 3.02582420e-03 3.56227928e-03 2.81979702e-03
 6.68889331e-03 3.02783251e-02 9.09847766e-03 5.12926560e-03
 1.24821700e-02 1.29116047e-03 9.71103844e-04 1.39883859e-03
 2.22067139e-03 1.53132575e-03 1.71604985e-03 1.22170325e-03
 2.82567041e-03 1.93113263e-03 1.09673687e-03 8.27686046e-04
 7.65602686e-04 9.41155478e-04 4.03680606e-04 4.32619709e-05]",disgust
"[4.65008983e-04 3.44121945e-03 1.26479371e-02 1.09822117e-02
 4.10545021e-02 8.03182781e-01 3.26941800e+00 1.15802026e+00
 3.63153219e-01 3.09701473e-01 3.56942475e-01 5.17161846e-01
 2.05115604e+00 1.72053444e+00 2.30925068e-01 5.16302660e-02
 8.55871141e-02 4.15458113e-01 1.47353208e+00 3.64440393e+00
 3.30615830e+00 4.28325129e+00 3.16020536e+00 2.03874812e-01
 2.58843631e-01 1.55892834e-01 8.54596943e-02 5.47465645e-02
 4.63172570e-02 5.33897728e-02 6.54999167e-03 1.50265370e-03
 3.51031008e-03 1.92909334e-02 3.00810169e-02 3.72660309e-02
 1.38332129e-01 1.44201383e-01 1.01643428e-02 5.74567355e-03
 4.05298127e-03 3.49003938e-03 9.71226022e-03 5.57237957e-03
 1.48038671e-03 4.74544382e-03 9.51600820e-03 3.46013717e-02
 4.61215749e-02 8.18942115e-02 5.23312874e-02 1.91766005e-02
 4.50425129e-03 1.89138167e-02 6.67875111e-02 1.83110207e-01
 1.37143910e-01 1.35390684e-01 9.28838402e-02 1.13118961e-01
 6.74347728e-02 1.61812738e-01 4.32270616e-01 1.02092874e+00
 4.89129096e-01 2.47756273e-01 4.85664576e-01 4.95972782e-01
 6.76452696e-01 2.62409639e+00 2.06232429e+00 4.26409572e-01
 2.43280709e-01 1.48511440e-01 5.60814627e-02 2.68674284e-01
 2.74374038e-01 6.29118621e-01 1.29145336e+00 4.71377134e-01
 3.95619690e-01 2.69894481e-01 1.48449495e-01 1.91950202e-01
 1.93694219e-01 1.35535777e-01 1.24961242e-01 2.13091284e-01
 2.37216100e-01 2.04321221e-01 9.19392109e-02 1.20723424e-02
 1.42961806e-02 7.63238501e-03 4.08705063e-02 1.08642139e-01
 1.52303740e-01 1.61435157e-01 9.11271125e-02 6.95810318e-02
 1.20880373e-01 1.87203269e-02 1.03728026e-02 1.29991565e-02
 9.96851642e-03 4.35549719e-03 2.47007664e-02 8.82938597e-03
 1.52520882e-02 8.66280496e-02 4.10820544e-02 1.27314441e-02
 9.29398835e-03 1.10932137e-03 1.37656881e-03 1.75341428e-03
 2.15408020e-03 1.63775252e-03 1.79337012e-03 1.52312836e-03
 1.25488266e-03 1.43013790e-03 2.39133113e-03 1.55590090e-03
 1.78274722e-03 2.33234535e-03 9.42258630e-04 6.05643581e-05]",disgust
"[5.35522820e-04 3.43697215e-03 9.38009564e-03 1.07992915e-02
 2.88743049e-01 6.47440076e-01 1.23989630e+00 1.29850554e+00
 5.61674953e-01 3.71405393e-01 6.30656242e-01 3.80212545e-01
 2.09872261e-01 1.02343723e-01 1.44997448e-01 2.01588705e-01
 3.68620515e-01 5.74230909e-01 1.65529466e+00 3.32287669e+00
 2.25086188e+00 8.31094205e-01 5.43467522e-01 1.66084230e-01
 1.38289139e-01 2.55418807e-01 2.83277243e-01 1.27076074e-01
 6.51679039e-02 2.06164252e-02 3.32466736e-02 2.32053082e-02
 3.32598016e-02 1.69882700e-01 2.49577418e-01 4.11903501e-01
 5.61678410e-01 7.59368002e-01 4.14530724e-01 1.12456106e-01
 4.44034413e-02 5.62633947e-02 8.03886652e-02 3.62560265e-02
 1.12773171e-02 2.77160965e-02 4.77288850e-02 1.23919658e-01
 3.35985750e-01 2.40411028e-01 2.13243440e-01 1.04783930e-01
 2.49138717e-02 6.97414279e-02 6.20032363e-02 1.40852630e-01
 2.52300560e-01 2.14834511e-01 2.08429784e-01 9.86901224e-02
 6.77090734e-02 5.80866709e-02 1.03780992e-01 1.36773124e-01
 2.44303942e-01 3.05376083e-01 3.20116639e-01 3.16613048e-01
 2.93497533e-01 2.51346499e-01 1.79401398e-01 6.73542470e-02
 2.05458663e-02 2.64515337e-02 3.37040164e-02 6.47820309e-02
 9.93059352e-02 1.15322232e-01 1.21832877e-01 1.62497893e-01
 4.63058949e-01 5.68093956e-01 4.42323238e-01 1.78894892e-01
 1.32249981e-01 9.81741175e-02 1.20203219e-01 1.81464985e-01
 2.07559139e-01 2.05464527e-01 8.98234621e-02 1.24584280e-01
 1.19497105e-01 1.01306975e-01 4.72258143e-02 7.26508722e-02
 1.80327564e-01 1.21442489e-01 8.91019627e-02 1.20484747e-01
 1.21700756e-01 2.68867351e-02 1.37155522e-02 8.12757947e-03
 2.43345718e-03 2.92401435e-03 5.72120491e-03 1.13539724e-02
 3.64504568e-02 3.12944911e-02 9.71405394e-03 5.48349414e-03
 8.57594307e-04 4.00764664e-04 8.40826367e-04 1.69210404e-03
 1.65561622e-03 1.53787772e-03 1.03743712e-03 8.36044084e-04
 9.49227135e-04 9.44153755e-04 1.52153033e-03 2.13729241e-03
 2.41539325e-03 1.17452431e-03 4.31410735e-04 3.43864886e-05]",disgust
